[00:00:00 -> 00:00:02]  Ich weiß, ich hab noch nie in meinem Leben so ein langes YouTube-Video hochgeladen.
[00:44:40 -> 00:44:44]  Also nach vorne kommt ihr ins Positive und nach hinten kommt ihr halt ins Negative.
[00:44:44 -> 00:44:45]  So jetzt kommen wir zur Sinusfunktion.
[00:44:45 -> 00:44:48]  Und was jetzt hier auch unter anderem schon anders ist direkt.
[00:44:48 -> 00:44:52]  Ich habe euch ja gerade gesagt dass die Cosinusfunktion eine gerade mathematische Funktion eines Winkels ist.
[00:44:52 -> 00:44:56]  Jetzt ist die Sinusfunktion aber eine ungerade mathematische Funktion eines Winkels.
[00:44:56 -> 00:44:59]  Was heißt das jetzt wieder ungerade hä was ist das?
[00:44:59 -> 00:45:05]  Ganz einfach das heißt wie eben auch schon gesagt wenn f von x gleich Minus f von Minus x ist.
[00:45:05 -> 00:45:07]  Das haben wir jetzt hier mit einem Beispiel von Zahlen stehen.
[00:45:07 -> 00:45:09]  Wir haben jetzt einfach Pi Halbe genommen.
[00:45:09 -> 00:45:11]  Sinus Pi Halbe ist 1.
[00:45:11 -> 00:45:13]  So und das ganze haben wir jetzt mit einem Beispiel gemacht.
[00:45:13 -> 00:45:16]  Wir haben hier Sinus Pi Halbe ist gleich 1.
[00:45:16 -> 00:45:23]  Andererseits Minus Sinus von Minus Pi Halbe ist gleich Minus Klammer auf Minus 1 Klammer zu.
[00:45:23 -> 00:45:28]  Und ihr wisst ja weil hier Minus und Minus steht wird ja mal gerechnet und letztendlich wird das Ergebnis ja dann positiv.
[00:45:28 -> 00:45:30]  Also 1 und das ist im Grunde genommen das gleiche wie hier.
[00:45:30 -> 00:45:34]  Minus Sinus von Minus Pi Halbe ist das gleiche wie Sinus Pi Halbe.
[00:45:34 -> 00:45:36]  Und jetzt versuche ich das ganze mal wieder so in die Tat umzusetzen.
[00:45:36 -> 00:45:39]  Und habe mir wieder hier dieses Dreieck aufgezeichnet.
[00:45:39 -> 00:45:41]  Und ihr könnt ihr euch diesmal als Grundregel merken.
[00:45:41 -> 00:45:47]  In so einem rechtwinkligen Dreieck ist der Sinus von einem Winkel immer das Verhältnis der gegenüberliegenden Kante zu der Länge der Hypotenuse.
[00:45:47 -> 00:45:55]  Und im Allgemeinen gilt erstmal zu wissen, dass der Sinus eines Winkels einfach dadurch gebildet wird, indem man die Gegenkathete des Winkels durch die Hypotenuse teilt.
[00:45:55 -> 00:45:57]  Wir betrachten jetzt als erstes hier den Winkel A.
[00:45:57 -> 00:45:58]  Und das ist ja wie folgt.
[00:45:58 -> 00:46:01]  Der hier setzt sich ja aus diesen beiden Kanten zusammen.
[00:46:01 -> 00:46:06]  Und was wir dann direkt hier sehen ist, dass die Kante 1 und die Kante 2 diesen Winkel A bilden.
[00:46:06 -> 00:46:10]  Wir hatten ja bei der Kosinusfunktion vorhin stehen Ankathete des Winkels durch die Hypotenuse.
[00:46:10 -> 00:46:12]  Jetzt suchen wir aber die Gegenkathete.
[00:46:12 -> 00:46:14]  Wo haben wir die Gegenkathete?
[00:46:14 -> 00:46:16]  Das ist die hier unten.
[00:46:16 -> 00:46:19]  Weil wie wir sehen liegt die ja genau gegenüber von dem Winkel A.
[00:46:19 -> 00:46:20]  Und jetzt fehlt uns ja noch eine Sache.
[00:46:20 -> 00:46:21]  Wir brauchen ja die Hypotenuse.
[00:46:21 -> 00:46:23]  Und wo finden wir die Hypotenuse?
[00:46:23 -> 00:46:27]  Wie ich euch ja gerade gesagt habe, das ist immer direkt gegenüber vom rechten Winkel.
[00:46:27 -> 00:46:30]  Dann sehen wir ja in diesem Fall, unsere Gegenkathete ist die K3 gleich 4.
[00:46:30 -> 00:46:34]  Und unsere Hypotenuse ist die K2 gleich 5.
[00:46:34 -> 00:46:38]  Hier, Gegenkathete des Winkels geteilt durch die Hypotenuse, habe ich ja hier aufgeschrieben.
[00:46:38 -> 00:46:39]  K3 durch K2.
[00:46:39 -> 00:46:41]  Und dafür dann dementsprechend auch die Werte eingesetzt.
[00:46:41 -> 00:46:43]  Wie wir sehen, K3 hatte den Wert 4.
[00:46:43 -> 00:46:45]  Das ganze dividiert ist 4 fünfte.
[00:46:45 -> 00:46:49]  Jetzt sehen wir ja hier, wir wollen den Sinus vom Winkel B bestimmen.
[00:46:49 -> 00:46:51]  Und das machen wir einfach wie folgt.
[00:46:51 -> 00:46:54]  Ihr müsst euch vorstellen, das hier ist ja der Winkel B, wie ihr sehen könnt.
[00:46:54 -> 00:46:55]  Stellt euch das so vor.
[00:46:55 -> 00:46:59]  Ihr seid jetzt hier, ihr macht dicke Auge.
[00:46:59 -> 00:47:00]  Ihr guckt.
[00:47:00 -> 00:47:02]  Wo guckt ihr hin, wenn jetzt hier euer Auge wäre?
[00:47:02 -> 00:47:03]  Wo guckt ihr hin?
[00:47:03 -> 00:47:04]  Was ist gegenüber von euch?
[00:47:05 -> 00:47:06]  Steff.
[00:47:06 -> 00:47:07]  Guck, Steff, Steff.
[00:47:07 -> 00:47:08]  Steff, Steff.
[00:47:08 -> 00:47:09]  Genau.
[00:47:09 -> 00:47:11]  Diese K1 ist direkt gegenüber von euch.
[00:47:11 -> 00:47:13]  Und das ist dann demnach auch die Gegenkathete.
[00:47:13 -> 00:47:15]  In dem Fall für Winkel B.
[00:47:15 -> 00:47:16]  K1 haben wir hier.
[00:47:16 -> 00:47:18]  Wert 3, habe ich hingeschrieben.
[00:47:18 -> 00:47:19]  K1 Wert 3.
[00:47:19 -> 00:47:23]  Geteilt durch die Hypotenuse, wissen wir ja schon mittlerweile, ist K2 gleich 5.
[00:47:23 -> 00:47:28]  Das heißt demnach K1 durch K2, also in Zahlen aufgeschrieben, 3 durch 5.
[00:47:28 -> 00:47:31]  Und somit haben wir dann, Alhamdulillah, den Sinus von B bestimmt.
[00:47:31 -> 00:47:33]  Und jetzt seht ihr gerade wieder dieses Schaubild.
[00:47:33 -> 00:47:37]  In dem Fall, das kommt euch ja bekannt vor, das haben wir gerade bei der Cosinusfunktion ja auch aufgezeichnet.
[00:47:37 -> 00:47:42]  Nur da war es halt so, dass wir eine bestimmte Länge bestimmen wollten.
[00:47:42 -> 00:47:46]  Jetzt in diesem Fall ist es aber so, dass wir hier unseren Winkel A haben.
[00:47:46 -> 00:47:52]  Aber wir jetzt nur die Gegenkathete betrachten, da wir jetzt hier den Sinus von dem Winkel A suchen.
[00:47:52 -> 00:47:57]  Ich habe euch jetzt hier nochmal das Dreieck aufgezeichnet, damit ich euch genau sagen kann, woher jetzt der Sinus von A kommt.
[00:47:57 -> 00:48:00]  Wir haben hier den Winkel A und wir möchten ja den Sinus von A bestimmen.
[00:48:00 -> 00:48:03]  Und da müssen wir erstmal betrachten, was hier direkt gegenüber liegt.
[00:48:03 -> 00:48:05]  Das ist ja hier die Gegenkathete.
[00:48:05 -> 00:48:08]  Um den Sinus von A zu bestimmen, gilt ja die folgende Formel.
[00:48:08 -> 00:48:14]  Man muss in diesem Fall bei uns Y1, das ist ja eben die Gegenkathete, durch die Hypotenuse teilen.
[00:48:14 -> 00:48:17]  Und das ist bei uns in dem Fall die Hypotenuse.
[00:48:17 -> 00:48:20]  Und demnach einfach den Wert von Y1 geteilt durch 1.
[00:48:20 -> 00:48:26]  Sinus vom Winkel A wäre gleich Y1, weil wie ihr hier sehen könnt, wir haben ja Y1 durch 1 geteilt.
[00:48:26 -> 00:48:29]  Und etwas durch 1 geteilt ist ja grundsätzlich immer 1.
[00:48:29 -> 00:48:31]  Jetzt haben wir ja hier folgende Erkenntnis.
[00:48:31 -> 00:48:34]  Wir wissen ja jetzt, was der Sinus von A mittlerweile ist.
[00:48:34 -> 00:48:39]  Und wie ihr hier sehen könnt, könnten wir jetzt im Grunde genommen hier Y1 wegwischen, weil wir wissen ja jetzt, was der Sinus von A ist.
[00:48:39 -> 00:48:43]  Aber anstatt das jetzt hier wegzuwischen und mir die Finger schmutzig zu machen, finde ich mir zu schade, Girl.
[00:48:43 -> 00:48:50]  Weil ich ja jetzt weiß, dass Y1 dem Sinus A entspricht, kann ich ja schon direkt das Y1 durch das Sinus von A ersetzen.
[00:48:50 -> 00:48:54]  Stellt euch jetzt einfach vor, ich würde das Ganze hier so rüber verschieben.
[00:48:54 -> 00:48:56]  Damit ihr seht, das ist die gleiche Länge.
[00:48:56 -> 00:49:02]  Ich würde jetzt einfach hier dieses, ich mache mir doch die Finger schmutzig, Länge Sinus von A.
[00:49:02 -> 00:49:05]  Die habe ich jetzt einfach hier projiziert, damit man das besser sieht.
[00:49:05 -> 00:49:09]  Also das hier habe ich einfach hier rüber auf die Y-Achse projiziert.
[00:49:09 -> 00:49:15]  Und wie bei der Kosinusfunktion ja auch schon gemacht, haben wir das Ganze jetzt hier in einem euch vertrauten Koordinatensystem übertragen.
[00:49:15 -> 00:49:18]  Und wie ihr hier sehen könnt, wieder ganz normal X- und Y-Achse.
[00:49:18 -> 00:49:22]  Uns sollte jetzt direkt was auffallen, was anders ist als bei der Kosinusfunktion.
[00:49:22 -> 00:49:26]  Und wir wissen ja nämlich noch, dass die Kosinusfunktion bei 1 angefangen hat.
[00:49:26 -> 00:49:32]  Hier bei der Sinusfunktion sehen wir aber, die fängt hier im Umsprung an und verläuft dann aber auch ganz normal periodisch.
[00:49:32 -> 00:49:36]  Wie wir sehen von hier, hier von 0 und dann geht es hier mal weiter bis zu 2 Pi.
[00:49:36 -> 00:49:38]  Und ab hier wiederholt sich das einfach die ganze Zeit.
[00:49:38 -> 00:49:43]  Jetzt kommen wir zur letzten Funktion, die sogenannte Tangentfunktion, nein Spaß, die Tangentsfunktion.
[00:49:43 -> 00:49:50]  Das ist auch wie die Sinusfunktion eine ungerade mathematische Funktion eines Winkels.
[00:49:50 -> 00:49:55]  Ganz einfach, auch in diesem Fall gilt F von X gleich Minus F von Minus X.
[00:49:55 -> 00:49:57]  Was heißt das Ganze?
[00:49:57 -> 00:50:00]  Da stellen wir uns jetzt zum tausendsten Mal die Frage, aber egal, wir sind Zombies.
[00:50:00 -> 00:50:02]  Okay, das Ganze mit dem Tangents aufgeschrieben.
[00:50:02 -> 00:50:06]  Tangents von Pi Sechstel ist gleich Minus Tangents von Minus Pi Sechstel.
[00:50:06 -> 00:50:09]  Und das ist gleich Minus Minus 1 durch Wurzel 3.
[00:50:09 -> 00:50:12]  Und das ist dann letzten Endes gleich 1 durch Wurzel 3.
[00:50:12 -> 00:50:18]  Und wir merken auch wieder hier, das ist der gleiche Funktionswert wie in diesem Fall bei Tangents von Pi Sechstel.
[00:50:18 -> 00:50:22]  Und jetzt müsst ihr beachten, dass bei den trigonometrischen Funktionen, wenn wir vom Tangent sprechen,
[00:50:22 -> 00:50:27]  dass der Tangents in einem rechtwinkligen Dreieck einfach das Verhältnis von Gegenkatheter zu Ankatheter ist.
[00:50:27 -> 00:50:29]  Das Ganze habe ich jetzt wieder hier mit dem Dreieck aufgeschrieben.
[00:50:29 -> 00:50:32]  Wie ihr wisst, Hypotenuse ist ja die längste Seite.
[00:50:32 -> 00:50:36]  Aber diesmal ist es ganz wichtig, wenn ihr den Tangents bestimmen wollt von einem Winkel,
[00:50:36 -> 00:50:39]  dann seht ihr, hier kommt nirgendwo die Hypotenuse vor.
[00:50:39 -> 00:50:44]  Demnach habe ich die jetzt hier rot markiert, damit ihr wisst, es ist haram, die sprechen wir gar nicht mehr an.
[00:50:44 -> 00:50:48]  Was wir machen, wenn wir den Tangents vom Winkel A jetzt bestimmen wollen,
[00:50:48 -> 00:50:50]  dann müssen wir ganz einfach folgendes machen.
[00:50:50 -> 00:50:53]  Gegenkatheter des Winkels A durch Ankatheter des Winkels A.
[00:50:53 -> 00:50:55]  Okay, dann fangen wir mal an.
[00:50:55 -> 00:50:58]  Wir haben hier den Winkel A und möchten jetzt die Gegenkatheter finden.
[00:50:58 -> 00:50:59]  Wie machen wir das?
[00:50:59 -> 00:51:03]  Stellt euch wieder vor, hier wäre das Auge und ihr guckt gegenüber.
[00:51:03 -> 00:51:05]  Was ist hier? Aha, das ist K3.
[00:51:05 -> 00:51:07]  Hier, das ist eure Gegenkatheter.
[00:51:07 -> 00:51:09]  Jetzt fehlt euch ja noch die Ankatheter.
[00:51:09 -> 00:51:11]  Okay, was bleibt da übrig?
[00:51:11 -> 00:51:13]  Das ist dann natürlich das, was direkt da dran klebt.
[00:51:13 -> 00:51:15]  Und das ist in diesem Fall K1.
[00:51:15 -> 00:51:17]  Und demnach haben wir folgende Werte eingetragen.
[00:51:17 -> 00:51:19]  K3 durch K1.
[00:51:19 -> 00:51:22]  Dafür dann natürlich die Zahlen eingesetzt, die wir hier auch haben.
[00:51:22 -> 00:51:26]  Hier K3, 4 und K1, 3 sind also 4 Drittel einfach.
[00:51:26 -> 00:51:30]  Und demnach haben wir das Ergebnis, Tangents vom Winkel A ist 4 Drittel.
[00:51:30 -> 00:51:32]  So, jetzt möchten wir den Tangents vom B bestimmen.
[00:51:32 -> 00:51:34]  Stellen uns wieder das gleiche vor.
[00:51:34 -> 00:51:35]  Hier ist das Auge.
[00:51:35 -> 00:51:38]  Das Auge guckt, was ist jetzt in dem Fall eure Gegenkatheter?
[00:51:38 -> 00:51:40]  Genau das, was direkt von euch gegenüber ist.
[00:51:40 -> 00:51:42]  Und das ist in dem Fall K1.
[00:51:42 -> 00:51:44]  Und was bleibt dann natürlich übrig?
[00:51:44 -> 00:51:46]  Das ist die Ankatheter, das ist in dem Fall K3.
[00:51:46 -> 00:51:50]  Also teilen wir einfach K1 geteilt durch K3 und erhalten den Wert 3 Viertel.
[00:51:50 -> 00:51:53]  Und dann heißt es auch, der Tangents vom Winkel B ist 3 Viertel.
[00:51:53 -> 00:51:55]  Hier habe ich erstmal die allgemeine Form aufgeschrieben.
[00:51:55 -> 00:51:57]  f von x ist gleich Tangents von x.
[00:51:57 -> 00:51:59]  Um halt den Tangents von einem Winkel zu bestimmen,
[00:51:59 -> 00:52:05]  müsst ihr prinzipiell immer den Sinus von einem Winkel geteilt durch den Cosinus von einem Winkel rechnen.
[00:52:05 -> 00:52:10]  Und das sagt uns ja schon, dass ihr bereits diese beiden Werte in einer Aufgabe ermittelt haben müsst
[00:52:10 -> 00:52:15]  oder vorgegeben haben müsst, um halt dann eben den Tangents eines Winkels bestimmen zu können.
[00:52:15 -> 00:52:17]  Und das dazugehörige Schaubild sieht einfach wie folgt aus.
[00:52:17 -> 00:52:20]  Und das wurde jetzt sehr grob von mir skizziert.
[00:52:20 -> 00:52:23]  Aber auf sowas werden wir halt in weiteren Videos genauer eingehen.
[00:52:23 -> 00:52:26]  Anzumerken an dieser Stelle, ihr habt ja mitbekommen,
[00:52:26 -> 00:52:30]  dass die Tangentsfunktion eine ungerade mathematische Funktion ist.
[00:52:30 -> 00:52:32]  Und das auch genauso wie die Sinusfunktion.
[00:52:32 -> 00:52:35]  Und jetzt könnt ihr euch das eigentlich alles hier herleiten,
[00:52:35 -> 00:52:38]  weil ihr schon seht, um den Tangents eines Winkels zu bestimmen,
[00:52:38 -> 00:52:40]  muss ich ja Sinus durch Cosinus teilen.
[00:52:40 -> 00:52:43]  Und ihr wisst ja, Sinus ist eine ungerade mathematische Funktion
[00:52:43 -> 00:52:46]  und Cosinus ist eine gerade mathematische Funktion.
[00:52:46 -> 00:52:48]  Und gerade weil ich Ungerade durch Gerade dividiere,
[00:52:48 -> 00:52:50]  bleibe ich da dann bei Ungerade letzten Endes.
[00:52:50 -> 00:52:53]  Und deswegen ist die Tangentsfunktion eine ungerade Funktion.
[00:52:53 -> 00:52:57]  Und diese Formel, die wir hier oben aufgeschrieben haben, lässt sich auch hiervon herleiten.
[00:52:57 -> 00:52:59]  So, auf jeden Fall...
[00:53:00 -> 00:53:02]  Hattet ihr schon mal einen Lehrer, der so gezeigt hat,
[00:53:02 -> 00:53:04]  dass er keinen Bock auf euch hat? Geil, ne?
[00:53:04 -> 00:53:06]  Korrekt, realer Lehrer, erster realer Lehrer auf YouTube.
[00:53:06 -> 00:53:07]  Ey, what? Ciao!
